ID_Objetivo;Texto_Objetivo;ID_Objetivo_Prerrequisito;Texto_Prerrequisito;Importancia
ICI_5110-5;Ser capaz de proveer recomendaciones a la regulación actual de mercados  oligopólicos, tales como: financiero, seguros, salud, educación,  telecomunicaciones, energía, etc.;ICC_4203-4;Disponibilizar una aplicación móvil en un canal de distribución público,  como una tienda virtual.;Ninguna
IOC_4203-8;Aplicar diferentes metodologías para estudios de crecidas;IOC_4201-5;Maneja programas y plataformas de colaboración en proyectos,  programación y gestión de equipos de trabajo.;Ninguna
ING_2103-3;Identificar errores experimentales y limitaciones de un modelo.;ING_2104-3;Describir y simular modelos económicos para establecer la dinámica de relaciones  entre variables. Comprender cómo se forman los precios en una economía de  mercado.;Ninguna
ICA_4110-1;Entender los fundamentos teóricos del diseño de reactores químicos.;ICA_3102-9;Describir y explicar los procesos termodinámicos que ocurren en diferentes tipos de  centrales de poder para generar energía.;Ninguna
ICI_5000-3;Comprender los problemas desde un punto de vista de negocios para la correcta  construcción de indicadores y posterior visualización.;ICI_5000-3;Comprender los problemas desde un punto de vista de negocios para la correcta  construcción de indicadores y posterior visualización.;Ninguna
ICI_6100-2;Analizar la dinámica y potencialidades de las nuevas innovaciones basadas en las  TICs.;ING_1105-5;Realizar una presentación oral y/o escrita siguiendo criterios correctos de  comunicación.;Ninguna
IOC_4203-5;Describir y selecciona instrumentos de medición y utilizar las medidas recogidas  por éstos. Evaluar recursos hídricos mediante balances hídricos.;IOC_5205-5;Entender los conceptos básicos del diseño de elementos de hormigón  pretensado.;Ninguna
ICI_4220-7;Comprender los modelos básicos de gestión de inventarios, así como los  principales trade-offs.;ICI_3202-4;Analizar los resultados obtenidos y entender cómo implementar y transmitir estos  resultados ante un mandante en un contexto aplicado a la industria.;Media
ICI_5030-2;Definir tipos de instrumentos financieros;ICA_5120-5;To be able to determine if any chemical, physical or biological agents  could cause serious environmental impacts and understand how to  act preventively.;Ninguna
ICA_3220-3;Entender de los fenómenos de conducción, convección y radiación de  calor, y su aplicación en sistemas de intercambiadores de calor.;ING_1105-3;Recopilar datos para diagnosticar problemas abiertos de ingeniería y proponer  soluciones;Ninguna
ICA_7000-4;Comprender los principales costos asociados a procesos de manufactura.;IOC_5207-2;Identificar los fundamentos del diseño estructural de pavimentos.;Ninguna
ING_2203-9;Calcular eficiencias de los ciclos termodinámicos más comunes involucrados en la  producción de trabajo y energía.;ING_1201-1;Comprender el álgebra matricial y su uso son la base en la resolución de sistemas  de ecuaciones lineales.;Ninguna
IOC_4203-3;Analizar las variables que intervienen en el ciclo hidrológico.;ING_1105-2;Desarrollar proyectos utilizando herramientas básicas de gestión y coordinación.;Ninguna
IOC_3203-3;Develop fluid behavior models, using an integral or differential approach.;ING_2204-2;Aplica el concepto de momento de una fuerza con respecto a un punto o  a un eje.;Media
IOC_6101-3;Demostrar actitud proactiva, analítica y de mejora continua en el desarrollo de  proyectos de ingeniería.;ING_2201-1;Comprender los conceptos básicos de la teoría de probabilidades y desarrollar  las técnicas fundamentales para el cálculo de probabilidades.;Ninguna
ICA_3220-3;Entender de los fenómenos de conducción, convección y radiación de  calor, y su aplicación en sistemas de intercambiadores de calor.;IOC_3220-5;Utiliza herramientas computacionales para el manejo de información  topográfica y desarrollo de proyectos de ingeniería.;Ninguna
IOC_5100-1;Formulate, derive and solve equations of dynamic equilibrium of simple  structural systems subjected to different types of external excitation.;IOC_5104-1;- Identificar las complejidades y entender las etapas de un proyecto de ingeniería civil.;Ninguna
ING_2204-2;Aplica el concepto de momento de una fuerza con respecto a un punto o  a un eje.;ING_1203-10;Aplicar conceptos de momentos lineal y angular.;Alta
ICA_4230-4;Dimensionar, a nivel de ingeniería básica, los elementos que intervienen en una  fermentación industrial.;ICA_7000-2;Habilidad de desarrollar análisis de procesos y su representación en  diagrama de flujo.;Alta
ICI_5110-3;Analizar en una industria determinada si existen imperfecciones de mercado y a  qué se deben.;ICI_4203-1;Conocer conceptos, teorías y modelos Macroeconómicos.;Ninguna
ICA_6110-2;Analizar los distintos procesos desde el punto de vista ambiental y plantear, desde  la etapa de diseño, las políticas y resguardos en orden a prevenir la ocurrencia de  eventos no deseados.;ICA_3220-4;Dominar herramientas numéricas aplicadas a la transferencia de calor y su  utilización en la solución de problemas complejos.;Ninguna
ICI_4210-3;Elaborar recomendaciones fundadas sobre los proyectos que evalúen, apoyando la  toma de decisiones de inversión.;ICI_4120-1;Tomar decisiones óptimas de inversiones de capital e inversiones financieras, como  así también decisiones de financiamiento a través de la emisión de distintos  instrumentos financieros de renta fija y de renta variable.;Alta
IOC_5107-3;Uses the weak form of the governing equations to formulate element  stiffness (and mass)matrices and implement finite-elements.;IOC_4203-7;Describir y analiza el escurrimiento superficial, subsuperficial y subterráneo.;Ninguna
IOC_4102-2;Comprende el comportamiento y forma de uso esperado de los  materiales, basándose en su composición y microestructura.;ING_1105-2;Desarrollar proyectos utilizando herramientas básicas de gestión y coordinación.;Ninguna
ING_1203-5;Resolver operaciones vectoriales básicas.;ING_2102-3;Comprender las aplicaciones más importantes del Cálculo Diferencial.;Ninguna
ICI_5000-7;Conocer y aplicar las herramientas computacionales para la solución y aplicación  de distintos métodos de Minería de Datos.;ICC_3204-4;Desarrollar una aplicación que interactúe directamente con una base de datos  externa.;Alta
ICA_3210-3;Entender de los fenómenos de difusión, convección y interface, y su  aplicación en sistemas de transferencia de masa.;ING_2101-3;Utilizar los métodos de resolución de diversos tipos de ecuaciones diferenciales  ordinarias.;Alta
ICI_5010-2;Determinar las principales características de una serie de tiempo;ICI_6100-2;Analizar la dinámica y potencialidades de las nuevas innovaciones basadas en las  TICs.;Ninguna
ICI_5020-3;Calcular la capacidad de infraestructuras de transporte.;ICA_5120-5;To be able to determine if any chemical, physical or biological agents  could cause serious environmental impacts and understand how to  act preventively.;Ninguna
IOC_5106-6;"Identify the main characteristics of different market types; regarding civil works,  describe the nature of competitive behaviour in these markets, analyse and predict  price and output outcomes in the different markets;";ING_4140-1;Diagnosticar problema complejo, utilizando diversas herramientas del design  thinking, de modo que pueda entender adecuadamente las necesidades generadas  de la situación estudiada, realizando un proceso de empatía.;Ninguna
IOC_3101-2;Realizar transformaciones de tensiones y deformaciones, y obtener las tensiones,  deformaciones y orientaciones principales.;ING_2201-2;Identificar fenómenos de carácter aleatorio en procesos propios de la  ingeniería y utilizar métodos formales adecuados para su tratamiento.;Ninguna
ICA_5210-1;To design and operated wastewater treatment process.;ING_1203-10;Aplicar conceptos de momentos lineal y angular.;Ninguna
ICA_7000-6;Comprender las principales operaciones unitarias disponibles para el  manejo de materiales durante su procesamiento.;IOC_4202-5;Diseña y construye elementos que son parte de infraestructuras  complejas.;Ninguna
ICA_6110-2;Analizar los distintos procesos desde el punto de vista ambiental y plantear, desde  la etapa de diseño, las políticas y resguardos en orden a prevenir la ocurrencia de  eventos no deseados.;ING_1203-8;Diseñar diagramas de fuerzas y de aceleración.;Ninguna
ING_2202-3;Describir fenómenos electromagnéticos usando nociones físicas.;ING_2202-6;Explicar el funcionamiento de algunos circuitos electromagnéticos básicos y los  principios bajo los cuales operan los condensadores, motores, generadores,  transformadores y otros dispositivos eléctricos.;Ninguna
ING_5203-1;Habilidad para identificar el tema de su trabajo de título en un contexto de  dificultad necesaria, contenidos mínimos, estructura requerida.;ING_1102-8;Interpretar las propiedades de las soluciones considerando la naturaleza de solutos  y solventes, resolviendo problemas de concentraciones físicas y químicas.;Ninguna
ICC_4203-2;Diseñar la arquitectura de una aplicación móvil.;ICC_3102-3;Depurar y perfilar programas en C y C++ utilizando herramientas como gdb y  valgrind.;Ninguna
ICE_3103-3;Desarrollar circuitos digitales utilizando lenguajes de descripción de  hardware (HDL).;ICE_3202-4;Estudiar aplicaciones de las técnicas de procesamiento digital de señales  en casosreales.;Ninguna
IOC_4202-3;Utiliza el pensamiento crítico en su quehacer profesional.;IOC_4201-2;Aplica la programación en la solución de problemas de alta complejidad.;Ninguna
ICE_4204-1;Conoce y entiende el funcionamiento de los elementos que conforman un  sistema básico de comunicación digital y comparación con sistemas  análogos.;ICE_3101-4;Aplicar los conocimientos de redes eléctricas a instalaciones eléctricas  de potencia,monofásicas y trifásicas.;Ninguna
ICI_5020-2;Describir las variables y modelos de circulación de medios de transporte.;ING_4140-1;Diagnosticar problema complejo, utilizando diversas herramientas del design  thinking, de modo que pueda entender adecuadamente las necesidades generadas  de la situación estudiada, realizando un proceso de empatía.;Ninguna
ICI_5210-4;Describir los roles que los directores, el gerente general y los mandos intermedios  juegan dentro de la jerarquía de estrategias.;ICI_4210-5;Trabajar en equipo en problemas complejos.;Media
ICA_4230-4;Dimensionar, a nivel de ingeniería básica, los elementos que intervienen en una  fermentación industrial.;ICA_4130-1;Entender y comprender las implicancias sobre la industria y el ambiente  de la primera y segunda ley de la termodinámica;Alta
ICC_4101-2;Design efficient algorithms based on the above-mentioned paradigms.;ING_1203-6;Diseñar diagramas de posición, velocidad para una o varias partículas.;Ninguna
ICA_4110-3;Dominar herramientas numéricas aplicadas al diseño de reactores y su  utilización en la solución de problemas complejos de ingeniería.;ING_6103-7;Elaboración de un informe técnico;Ninguna
IOC_4202-2;Selecciona y utiliza las técnicas, habilidades y herramientas modernas de  ingeniería adecuadas para la práctica de su profesión.;IOC_3220-5;Utiliza herramientas computacionales para el manejo de información  topográfica y desarrollo de proyectos de ingeniería.;Media
